episode,step,timestep,actor_loss,critic_loss,entropy,action_std,step_reward,cumulative_reward
48,14021,31168,0.006176484748721123,1.3237810492228164e-07,-0.3809988498687744,0.2,-0.1,-637.7000000000038
48,14085,31232,3.8317112922668457,0.9116482257843017,-0.3809988498687744,0.2,-5.0,-707.800000000005
48,14149,31296,0.002081170678138733,5.031996394677663e-07,-0.3809988498687744,0.2,-0.1,-797.500000000006
48,14213,31360,0.004232033155858517,1.058748066995463e-08,-0.3809988498687744,0.2,-0.1,-897.000000000007
48,31360,-897.000000000007,640,0.2,episode_length
49,14277,31424,0.0036809700541198254,4.6575608507737344e-07,-0.3809988498687744,0.2,-0.1,-84.79999999999998
49,14341,31488,0.002896151039749384,2.641447082396553e-07,-0.3809988498687744,0.2,-0.1,-169.5999999999997
49,14405,31552,1.7610211372375488,0.06799553324162844,-0.3809988498687744,0.2,-5.0,-259.29999999999944
49,14469,31616,-0.01965593546628952,0.00018295180925633758,-0.3809988498687744,0.2,-0.1,-353.9000000000005
49,14533,31680,0.0003021282609552145,1.0025478150055279e-05,-0.3809988498687744,0.2,-0.1,-448.50000000000153
49,14597,31744,0.24603214859962463,0.0028558559090015477,-0.3809988498687744,0.2,-5.0,-557.8000000000025
49,14661,31808,0.004391753580421209,2.4015183299752605e-07,-0.3809988498687744,0.2,-0.1,-647.5000000000035
49,14725,31872,0.0021091639064252377,9.294124538428151e-07,-0.3809988498687744,0.2,-0.1,-742.1000000000046
49,14789,31936,0.0016210642643272877,3.485834076855099e-06,-0.3809988498687744,0.2,-0.1,-846.5000000000056
49,14853,32000,19.47572898864746,11.95838794708252,-0.3809988498687744,0.2,-5.0,-926.4000000000067
49,32000,-926.4000000000067,640,0.2,episode_length
50,14917,32064,0.0015689670108258724,1.632483713365218e-06,-0.3809988498687744,0.2,-0.1,-104.39999999999992
50,14981,32128,3.3548340797424316,0.2677231475710869,-0.3809988498687744,0.2,-5.0,-194.09999999999965
50,15045,32192,0.002715745475143194,3.825454484740476e-07,-0.3809988498687744,0.2,-0.1,-288.69999999999976
50,15109,32256,0.0023594587109982967,6.513613413972053e-07,-0.3809988498687744,0.2,-0.1,-373.50000000000085
50,15173,32320,1.6078686714172363,0.027321927664161194,-0.3809988498687744,0.2,-5.0,-477.90000000000185
50,15237,32384,-0.0017603784799575806,1.0123676929651992e-05,-0.3809988498687744,0.2,-0.1,-552.900000000003
50,15301,32448,-1.1234612464904785,0.13893012861371973,-0.3809988498687744,0.2,-5.0,-647.5000000000041
50,15365,32512,0.002178758382797241,1.4803004717123259e-06,-0.3809988498687744,0.2,-0.1,-737.2000000000052
50,15429,32576,0.008277329616248608,5.407217656738794e-07,-0.3809988498687744,0.2,-0.1,-797.5000000000064
50,15493,32640,-0.03714481368660927,0.007364545808139411,-0.3809988498687744,0.2,-0.1,-823.5000000000077
50,32640,-823.5000000000077,640,0.2,episode_length
51,15557,32704,0.006481666583567858,2.5912441543596286e-07,-0.3809988498687744,0.2,-0.1,-60.30000000000002
51,15621,32768,0.0037837564013898373,2.8000998186783477e-09,-0.3809988498687744,0.2,-0.1,-135.29999999999976
51,15685,32832,0.003575840499252081,1.1803635446838712e-08,-0.3809988498687744,0.2,-0.1,-229.8999999999995
51,15749,32896,0.0037000090815126896,2.866780268728775e-09,-0.3809988498687744,0.2,-0.1,-309.8000000000003
51,15813,32960,0.009524699300527573,7.418076620524517e-07,-0.3809988498687744,0.2,-0.1,-409.3000000000013
51,15877,33024,-0.008138010278344154,4.8667088412912564e-05,-0.3809988498687744,0.2,-0.1,-503.90000000000236
51,15941,33088,0.00669522862881422,8.351285373464634e-07,-0.3809988498687744,0.2,-0.1,-583.8000000000035
51,16005,33152,0.0036618411540985107,1.9640177179036656e-09,-0.3809988498687744,0.2,-0.1,-688.2000000000045
51,16069,33216,0.003784033702686429,1.8647203503530107e-10,-0.3809988498687744,0.2,-0.1,-763.2000000000056
51,16133,33280,0.009221607819199562,1.4902296811669658e-06,-0.3809988498687744,0.2,-0.1,-862.7000000000066
51,33280,-862.7000000000066,640,0.2,episode_length
52,16197,33344,0.004418772645294666,2.4676483718621965e-07,-0.3809988498687744,0.2,-0.1,-99.49999999999994
52,16261,33408,0.0032401264179497957,8.503585249286517e-08,-0.3809988498687744,0.2,-0.1,-184.29999999999967
52,16325,33472,-0.002115708775818348,1.1935078418900957e-05,-0.3809988498687744,0.2,-0.1,-278.8999999999998
52,16389,33536,-0.10339414328336716,0.0020000733726192265,-0.3809988498687744,0.2,-0.1,-378.40000000000083
52,16453,33600,-0.4308057427406311,0.02971399567751405,-0.3809988498687744,0.2,-5.0,-468.1000000000019
52,16517,33664,-1.2368178367614746,0.2818092029541731,-0.3809988498687744,0.2,-0.1,-552.900000000003
52,16581,33728,-0.015330372378230095,0.00012163655628683046,-0.3809988498687744,0.2,-0.1,-652.4000000000041
52,16645,33792,0.0008272200357168913,2.9750881822110385e-06,-0.3809988498687744,0.2,-0.1,-742.1000000000051
52,16709,33856,0.6313943266868591,0.003309313239151379,-0.3809988498687744,0.2,-5.0,-831.8000000000062
52,16773,33920,0.007043610326945782,2.771758801145552e-07,-0.3809988498687744,0.2,-0.1,-911.7000000000073
52,33920,-911.7000000000073,640,0.2,episode_length
53,16837,33984,0.001972862984985113,8.977877257621003e-07,-0.3809988498687744,0.2,-0.1,-89.69999999999999
53,16901,34048,0.00832891184836626,9.561998012941331e-07,-0.3809988498687744,0.2,-0.1,-189.19999999999973
53,16965,34112,0.005073070991784334,3.13575694121937e-07,-0.3809988498687744,0.2,-0.1,-283.7999999999997
53,17029,34176,-0.004803917370736599,2.416578572592698e-05,-0.3809988498687744,0.2,-0.1,-393.1000000000007
53,17093,34240,0.0013561337254941463,1.918977125114907e-06,-0.3809988498687744,0.2,-0.1,-522.0000000000016
53,17157,34304,0.15885187685489655,0.00627502040588297,-0.3809988498687744,0.2,-5.0,-631.3000000000026
53,17221,34368,0.004202480893582106,4.26216890669906e-09,-0.3809988498687744,0.2,-0.1,-706.3000000000037
53,17285,34432,-1.1643686294555664,0.5056007862091064,-0.3809988498687744,0.2,-5.0,-810.7000000000047
53,17349,34496,0.0037790806964039803,2.707527396728082e-10,-0.3809988498687744,0.2,-0.1,-895.5000000000058
53,17413,34560,0.006327939219772816,8.380608260694089e-08,-0.3809988498687744,0.2,-0.1,-999.9000000000068
53,34560,-999.9000000000068,640,0.2,episode_length
54,17477,34624,17.781213760375977,11.937810897827148,-0.3809988498687744,0.2,-5.0,-89.69999999999993
54,17541,34688,-0.0020771031267941,1.251881667485577e-05,-0.3809988498687744,0.2,-0.1,-198.9999999999997
54,17605,34752,0.004739030729979277,2.9776730414710073e-08,-0.3809988498687744,0.2,-0.1,-298.49999999999983
54,17669,34816,0.7966935634613037,0.006758225820522057,-0.3809988498687744,0.2,-5.0,-388.2000000000009
54,17733,34880,-4.609796524047852,6.961607122421265,-0.3809988498687744,0.2,-0.1,-482.80000000000194
54,17797,34944,-0.003542796242982149,1.736133090162184e-05,-0.3809988498687744,0.2,-0.1,-577.4000000000029
54,17861,35008,0.0034676978830248117,3.2249407695417176e-06,-0.3809988498687744,0.2,-0.1,-676.900000000004
54,17925,35072,0.01686963066458702,4.963795390722225e-06,-0.3809988498687744,0.2,-0.1,-761.700000000005
54,17989,35136,-0.554266631603241,0.050213579926639794,-0.3809988498687744,0.2,-0.1,-871.000000000006
54,18053,35200,-0.04855135455727577,0.0009476308536250144,-0.3809988498687744,0.2,-0.1,-960.7000000000071
54,35200,-960.7000000000071,640,0.2,episode_length
55,18117,35264,-0.023557666689157486,0.0009940375050064177,-0.3809988498687744,0.2,-0.1,-99.49999999999991
55,18181,35328,-0.22703337669372559,0.007079357162729139,-0.3809988498687744,0.2,-5.0,-203.89999999999966
55,18245,35392,-0.9395348429679871,0.18547569662332536,-0.3809988498687744,0.2,-0.1,-283.79999999999984
55,18309,35456,9.657154083251953,2.9485953569412233,-0.3809988498687744,0.2,-5.0,-383.30000000000086
55,18373,35520,0.525505542755127,0.0037735625914137928,-0.3809988498687744,0.2,-5.0,-468.10000000000196
55,18437,35584,-0.001251331064850092,8.501725642418023e-06,-0.3809988498687744,0.2,-0.1,-543.1000000000031
55,18501,35648,0.005368187092244625,1.0463429930496205e-06,-0.3809988498687744,0.2,-0.1,-613.2000000000043
55,18565,35712,-0.002683719154447317,3.7447445356519894e-05,-0.3809988498687744,0.2,-0.1,-702.9000000000053
55,18629,35776,0.0037188727874308825,1.3826674832850828e-09,-0.3809988498687744,0.2,-0.1,-787.7000000000064
55,18693,35840,0.004935423843562603,1.9958601455982715e-07,-0.3809988498687744,0.2,-0.1,-877.4000000000075
55,35840,-877.4000000000075,640,0.2,episode_length
56,18757,35904,8.419543266296387,1.5782242655754088,-0.3809988498687744,0.2,-5.0,-104.39999999999992
56,18821,35968,18.761913299560547,10.209878921508789,-0.3809988498687744,0.2,-5.0,-194.09999999999965
56,18885,36032,-0.014696143567562103,0.0002863543661078438,-0.3809988498687744,0.2,-0.1,-269.0999999999997
56,18949,36096,-0.7549058794975281,0.08423534743487834,-0.3809988498687744,0.2,-5.0,-373.5000000000007
56,19013,36160,2.6198973655700684,4.367634105682373,-0.3809988498687744,0.2,-5.0,-453.4000000000018
56,19077,36224,-0.00798292551189661,4.606341062753927e-05,-0.3809988498687744,0.2,-0.1,-528.4000000000029
56,19141,36288,3.7852590084075928,0.261845850199461,-0.3809988498687744,0.2,-5.0,-627.900000000004
56,1,36352,28831522.6,0.4438277333974838,-6.8579792976379395,0.2,-0.1,-702.9000000000051
